Index,File,Id,Label
2733,62__23_07_13_H3_MarDeCangas_SALE_chunk_196.wav,43,passengers
2734,62__23_07_13_H3_MarDeCangas_SALE_chunk_197.wav,43,passengers
2735,62__23_07_13_H3_MarDeCangas_SALE_chunk_198.wav,43,passengers
2736,62__23_07_13_H3_MarDeCangas_SALE_chunk_199.wav,43,passengers
2737,62__23_07_13_H3_MarDeCangas_SALE_chunk_200.wav,43,passengers
2738,62__23_07_13_H3_MarDeCangas_SALE_chunk_201.wav,43,passengers
2739,62__23_07_13_H3_MarDeCangas_SALE_chunk_202.wav,43,passengers
2740,62__23_07_13_H3_MarDeCangas_SALE_chunk_203.wav,43,passengers
2741,62__23_07_13_H3_MarDeCangas_SALE_chunk_204.wav,43,passengers
2742,62__23_07_13_H3_MarDeCangas_SALE_chunk_205.wav,43,passengers
2743,62__23_07_13_H3_MarDeCangas_SALE_chunk_206.wav,43,passengers
2744,62__23_07_13_H3_MarDeCangas_SALE_chunk_207.wav,43,passengers
2745,62__23_07_13_H3_MarDeCangas_SALE_chunk_208.wav,43,passengers
2746,62__23_07_13_H3_MarDeCangas_SALE_chunk_209.wav,43,passengers
2747,62__23_07_13_H3_MarDeCangas_SALE_chunk_210.wav,43,passengers
2748,62__23_07_13_H3_MarDeCangas_SALE_chunk_211.wav,43,passengers
2749,62__23_07_13_H3_MarDeCangas_SALE_chunk_212.wav,43,passengers
2750,62__23_07_13_H3_MarDeCangas_SALE_chunk_213.wav,43,passengers
2751,62__23_07_13_H3_MarDeCangas_SALE_chunk_214.wav,43,passengers
2752,62__23_07_13_H3_MarDeCangas_SALE_chunk_215.wav,43,passengers
2753,62__23_07_13_H3_MarDeCangas_SALE_chunk_216.wav,43,passengers
2754,62__23_07_13_H3_MarDeCangas_SALE_chunk_217.wav,43,passengers
2755,62__23_07_13_H3_MarDeCangas_SALE_chunk_218.wav,43,passengers
2756,62__23_07_13_H3_MarDeCangas_SALE_chunk_219.wav,43,passengers
2757,62__23_07_13_H3_MarDeCangas_SALE_chunk_220.wav,43,passengers
2758,62__23_07_13_H3_MarDeCangas_SALE_chunk_221.wav,43,passengers
2759,62__23_07_13_H3_MarDeCangas_SALE_chunk_222.wav,43,passengers
2760,62__23_07_13_H3_MarDeCangas_SALE_chunk_223.wav,43,passengers
2761,62__23_07_13_H3_MarDeCangas_SALE_chunk_224.wav,43,passengers
2762,62__23_07_13_H3_MarDeCangas_SALE_chunk_225.wav,43,passengers
2763,62__23_07_13_H3_MarDeCangas_SALE_chunk_226.wav,43,passengers
2764,62__23_07_13_H3_MarDeCangas_SALE_chunk_227.wav,43,passengers
2765,62__23_07_13_H3_MarDeCangas_SALE_chunk_228.wav,43,passengers
2766,62__23_07_13_H3_MarDeCangas_SALE_chunk_229.wav,43,passengers
2767,62__23_07_13_H3_MarDeCangas_SALE_chunk_230.wav,43,passengers
2768,62__23_07_13_H3_MarDeCangas_SALE_chunk_231.wav,43,passengers
2769,62__23_07_13_H3_MarDeCangas_SALE_chunk_232.wav,43,passengers
2770,62__23_07_13_H3_MarDeCangas_SALE_chunk_233.wav,43,passengers
2771,62__23_07_13_H3_MarDeCangas_SALE_chunk_234.wav,43,passengers
2772,62__23_07_13_H3_MarDeCangas_SALE_chunk_235.wav,43,passengers
2773,62__23_07_13_H3_MarDeCangas_SALE_chunk_236.wav,43,passengers
2774,62__23_07_13_H3_MarDeCangas_SALE_chunk_237.wav,43,passengers
2775,62__23_07_13_H3_MarDeCangas_SALE_chunk_238.wav,43,passengers
2776,62__23_07_13_H3_MarDeCangas_SALE_chunk_239.wav,43,passengers
2777,62__23_07_13_H3_MarDeCangas_SALE_chunk_240.wav,43,passengers
2778,62__23_07_13_H3_MarDeCangas_SALE_chunk_241.wav,43,passengers
2779,62__23_07_13_H3_MarDeCangas_SALE_chunk_242.wav,43,passengers
2780,62__23_07_13_H3_MarDeCangas_SALE_chunk_243.wav,43,passengers
2781,62__23_07_13_H3_MarDeCangas_SALE_chunk_244.wav,43,passengers
2782,62__23_07_13_H3_MarDeCangas_SALE_chunk_245.wav,43,passengers
2783,62__23_07_13_H3_MarDeCangas_SALE_chunk_246.wav,43,passengers
2784,62__23_07_13_H3_MarDeCangas_SALE_chunk_247.wav,43,passengers
2785,62__23_07_13_H3_MarDeCangas_SALE_chunk_248.wav,43,passengers
2786,62__23_07_13_H3_MarDeCangas_SALE_chunk_249.wav,43,passengers
2787,62__23_07_13_H3_MarDeCangas_SALE_chunk_250.wav,43,passengers
2788,62__23_07_13_H3_MarDeCangas_SALE_chunk_251.wav,43,passengers
2789,62__23_07_13_H3_MarDeCangas_SALE_chunk_252.wav,43,passengers
2790,62__23_07_13_H3_MarDeCangas_SALE_chunk_253.wav,43,passengers
2791,62__23_07_13_H3_MarDeCangas_SALE_chunk_254.wav,43,passengers
2792,62__23_07_13_H3_MarDeCangas_SALE_chunk_255.wav,43,passengers
2793,62__23_07_13_H3_MarDeCangas_SALE_chunk_256.wav,43,passengers
2794,62__23_07_13_H3_MarDeCangas_SALE_chunk_257.wav,43,passengers
2795,62__23_07_13_H3_MarDeCangas_SALE_chunk_258.wav,43,passengers
2796,62__23_07_13_H3_MarDeCangas_SALE_chunk_259.wav,43,passengers
2797,62__23_07_13_H3_MarDeCangas_SALE_chunk_260.wav,43,passengers
2798,62__23_07_13_H3_MarDeCangas_SALE_chunk_261.wav,43,passengers
2799,62__23_07_13_H3_MarDeCangas_SALE_chunk_262.wav,43,passengers
2800,62__23_07_13_H3_MarDeCangas_SALE_chunk_263.wav,43,passengers
2801,62__23_07_13_H3_MarDeCangas_SALE_chunk_264.wav,43,passengers
2802,62__23_07_13_H3_MarDeCangas_SALE_chunk_265.wav,43,passengers
2803,62__23_07_13_H3_MarDeCangas_SALE_chunk_266.wav,43,passengers
2804,62__23_07_13_H3_MarDeCangas_SALE_chunk_267.wav,43,passengers
2805,62__23_07_13_H3_MarDeCangas_SALE_chunk_268.wav,43,passengers
2806,62__23_07_13_H3_MarDeCangas_SALE_chunk_269.wav,43,passengers
2807,62__23_07_13_H3_MarDeCangas_SALE_chunk_270.wav,43,passengers
2808,62__23_07_13_H3_MarDeCangas_SALE_chunk_271.wav,43,passengers
2809,62__23_07_13_H3_MarDeCangas_SALE_chunk_272.wav,43,passengers
2810,62__23_07_13_H3_MarDeCangas_SALE_chunk_273.wav,43,passengers
2811,62__23_07_13_H3_MarDeCangas_SALE_chunk_274.wav,43,passengers
2812,62__23_07_13_H3_MarDeCangas_SALE_chunk_275.wav,43,passengers
2813,62__23_07_13_H3_MarDeCangas_SALE_chunk_276.wav,43,passengers
2814,62__23_07_13_H3_MarDeCangas_SALE_chunk_277.wav,43,passengers
2815,62__23_07_13_H3_MarDeCangas_SALE_chunk_278.wav,43,passengers
2816,62__23_07_13_H3_MarDeCangas_SALE_chunk_279.wav,43,passengers
2817,62__23_07_13_H3_MarDeCangas_SALE_chunk_280.wav,43,passengers
2818,62__23_07_13_H3_MarDeCangas_SALE_chunk_281.wav,43,passengers
2819,62__23_07_13_H3_MarDeCangas_SALE_chunk_282.wav,43,passengers
2820,62__23_07_13_H3_MarDeCangas_SALE_chunk_283.wav,43,passengers
2821,62__23_07_13_H3_MarDeCangas_SALE_chunk_284.wav,43,passengers
2822,62__23_07_13_H3_MarDeCangas_SALE_chunk_285.wav,43,passengers
2823,62__23_07_13_H3_MarDeCangas_SALE_chunk_286.wav,43,passengers
2824,62__23_07_13_H3_MarDeCangas_SALE_chunk_287.wav,43,passengers
2825,62__23_07_13_H3_MarDeCangas_SALE_chunk_288.wav,43,passengers
2826,62__23_07_13_H3_MarDeCangas_SALE_chunk_289.wav,43,passengers
2827,62__23_07_13_H3_MarDeCangas_SALE_chunk_290.wav,43,passengers
2828,62__23_07_13_H3_MarDeCangas_SALE_chunk_291.wav,43,passengers
2829,62__23_07_13_H3_MarDeCangas_SALE_chunk_292.wav,43,passengers
2830,62__23_07_13_H3_MarDeCangas_SALE_chunk_293.wav,43,passengers
2831,62__23_07_13_H3_MarDeCangas_SALE_chunk_294.wav,43,passengers
2832,62__23_07_13_H3_MarDeCangas_SALE_chunk_295.wav,43,passengers
2833,62__23_07_13_H3_MarDeCangas_SALE_chunk_296.wav,43,passengers
2834,62__23_07_13_H3_MarDeCangas_SALE_chunk_297.wav,43,passengers
2835,62__23_07_13_H3_MarDeCangas_SALE_chunk_298.wav,43,passengers
2836,62__23_07_13_H3_MarDeCangas_SALE_chunk_299.wav,43,passengers
2837,62__23_07_13_H3_MarDeCangas_SALE_chunk_300.wav,43,passengers
2838,62__23_07_13_H3_MarDeCangas_SALE_chunk_301.wav,43,passengers
2839,62__23_07_13_H3_MarDeCangas_SALE_chunk_302.wav,43,passengers
2840,62__23_07_13_H3_MarDeCangas_SALE_chunk_303.wav,43,passengers
2841,62__23_07_13_H3_MarDeCangas_SALE_chunk_304.wav,43,passengers
2842,62__23_07_13_H3_MarDeCangas_SALE_chunk_305.wav,43,passengers
2843,62__23_07_13_H3_MarDeCangas_SALE_chunk_306.wav,43,passengers
2844,62__23_07_13_H3_MarDeCangas_SALE_chunk_307.wav,43,passengers
2845,62__23_07_13_H3_MarDeCangas_SALE_chunk_308.wav,43,passengers
2846,62__23_07_13_H3_MarDeCangas_SALE_chunk_309.wav,43,passengers
2847,62__23_07_13_H3_MarDeCangas_SALE_chunk_310.wav,43,passengers
2848,62__23_07_13_H3_MarDeCangas_SALE_chunk_311.wav,43,passengers
2849,62__23_07_13_H3_MarDeCangas_SALE_chunk_312.wav,43,passengers
2850,62__23_07_13_H3_MarDeCangas_SALE_chunk_313.wav,43,passengers
2851,77__23_07_13_H3_Planeadora_chunk_0.wav,42,passengers
2852,77__23_07_13_H3_Planeadora_chunk_1.wav,42,passengers
2853,77__23_07_13_H3_Planeadora_chunk_2.wav,42,passengers
2854,77__23_07_13_H3_Planeadora_chunk_3.wav,42,passengers
2855,77__23_07_13_H3_Planeadora_chunk_4.wav,42,passengers
2856,77__23_07_13_H3_Planeadora_chunk_5.wav,42,passengers
2857,77__23_07_13_H3_Planeadora_chunk_6.wav,42,passengers
2858,77__23_07_13_H3_Planeadora_chunk_7.wav,42,passengers
2859,77__23_07_13_H3_Planeadora_chunk_8.wav,42,passengers
2860,77__23_07_13_H3_Planeadora_chunk_9.wav,42,passengers
2861,77__23_07_13_H3_Planeadora_chunk_10.wav,42,passengers
2862,77__23_07_13_H3_Planeadora_chunk_11.wav,42,passengers
2863,77__23_07_13_H3_Planeadora_chunk_12.wav,42,passengers
2864,77__23_07_13_H3_Planeadora_chunk_13.wav,42,passengers
2865,77__23_07_13_H3_Planeadora_chunk_14.wav,42,passengers
2866,77__23_07_13_H3_Planeadora_chunk_15.wav,42,passengers
2867,77__23_07_13_H3_Planeadora_chunk_16.wav,42,passengers
2868,77__23_07_13_H3_Planeadora_chunk_17.wav,42,passengers
2869,77__23_07_13_H3_Planeadora_chunk_18.wav,42,passengers
2870,77__23_07_13_H3_Planeadora_chunk_19.wav,42,passengers
2871,77__23_07_13_H3_Planeadora_chunk_20.wav,42,passengers
2872,77__23_07_13_H3_Planeadora_chunk_21.wav,42,passengers
2873,77__23_07_13_H3_Planeadora_chunk_22.wav,42,passengers
2874,77__23_07_13_H3_Planeadora_chunk_23.wav,42,passengers
2875,77__23_07_13_H3_Planeadora_chunk_24.wav,42,passengers
2876,77__23_07_13_H3_Planeadora_chunk_25.wav,42,passengers
2877,77__23_07_13_H3_Planeadora_chunk_26.wav,42,passengers
2878,77__23_07_13_H3_Planeadora_chunk_27.wav,42,passengers
2879,77__23_07_13_H3_Planeadora_chunk_28.wav,42,passengers
2880,77__23_07_13_H3_Planeadora_chunk_29.wav,42,passengers
2881,77__23_07_13_H3_Planeadora_chunk_30.wav,42,passengers
2882,77__23_07_13_H3_Planeadora_chunk_31.wav,42,passengers
2883,77__23_07_13_H3_Planeadora_chunk_32.wav,42,passengers
2884,77__23_07_13_H3_Planeadora_chunk_33.wav,42,passengers
2885,77__23_07_13_H3_Planeadora_chunk_34.wav,42,passengers
2886,77__23_07_13_H3_Planeadora_chunk_35.wav,42,passengers
2887,77__23_07_13_H3_Planeadora_chunk_36.wav,42,passengers
2888,77__23_07_13_H3_Planeadora_chunk_37.wav,42,passengers
2889,77__23_07_13_H3_Planeadora_chunk_38.wav,42,passengers
2890,77__23_07_13_H3_Planeadora_chunk_39.wav,42,passengers
2891,77__23_07_13_H3_Planeadora_chunk_40.wav,42,passengers
2892,77__23_07_13_H3_Planeadora_chunk_41.wav,42,passengers
2893,77__23_07_13_H3_Planeadora_chunk_42.wav,42,passengers
2894,77__23_07_13_H3_Planeadora_chunk_43.wav,42,passengers
2895,77__23_07_13_H3_Planeadora_chunk_44.wav,42,passengers
2896,77__23_07_13_H3_Planeadora_chunk_45.wav,42,passengers
2897,77__23_07_13_H3_Planeadora_chunk_46.wav,42,passengers
2898,77__23_07_13_H3_Planeadora_chunk_47.wav,42,passengers
2899,77__23_07_13_H3_Planeadora_chunk_48.wav,42,passengers
2900,77__23_07_13_H3_Planeadora_chunk_49.wav,42,passengers
2901,77__23_07_13_H3_Planeadora_chunk_50.wav,42,passengers
2902,77__23_07_13_H3_Planeadora_chunk_51.wav,42,passengers
2903,77__23_07_13_H3_Planeadora_chunk_52.wav,42,passengers
2904,77__23_07_13_H3_Planeadora_chunk_53.wav,42,passengers
2905,77__23_07_13_H3_Planeadora_chunk_54.wav,42,passengers
2906,77__23_07_13_H3_Planeadora_chunk_55.wav,42,passengers
2907,77__23_07_13_H3_Planeadora_chunk_56.wav,42,passengers
2908,77__23_07_13_H3_Planeadora_chunk_57.wav,42,passengers
2909,77__23_07_13_H3_Planeadora_chunk_58.wav,42,passengers
2910,77__23_07_13_H3_Planeadora_chunk_59.wav,42,passengers
2911,77__23_07_13_H3_Planeadora_chunk_60.wav,42,passengers
2912,77__23_07_13_H3_Planeadora_chunk_61.wav,42,passengers
2913,77__23_07_13_H3_Planeadora_chunk_62.wav,42,passengers
2914,77__23_07_13_H3_Planeadora_chunk_63.wav,42,passengers
2915,77__23_07_13_H3_Planeadora_chunk_64.wav,42,passengers
2916,77__23_07_13_H3_Planeadora_chunk_65.wav,42,passengers
2917,77__23_07_13_H3_Planeadora_chunk_66.wav,42,passengers
2918,77__23_07_13_H3_Planeadora_chunk_67.wav,42,passengers
2919,77__23_07_13_H3_Planeadora_chunk_68.wav,42,passengers
2920,77__23_07_13_H3_Planeadora_chunk_69.wav,42,passengers
2921,77__23_07_13_H3_Planeadora_chunk_70.wav,42,passengers
2922,77__23_07_13_H3_Planeadora_chunk_71.wav,42,passengers
2923,77__23_07_13_H3_Planeadora_chunk_72.wav,42,passengers
2924,77__23_07_13_H3_Planeadora_chunk_73.wav,42,passengers
2925,77__23_07_13_H3_Planeadora_chunk_74.wav,42,passengers
2926,77__23_07_13_H3_Planeadora_chunk_75.wav,42,passengers
2927,77__23_07_13_H3_Planeadora_chunk_76.wav,42,passengers
2928,77__23_07_13_H3_Planeadora_chunk_77.wav,42,passengers
2929,77__23_07_13_H3_Planeadora_chunk_78.wav,42,passengers
2930,77__23_07_13_H3_Planeadora_chunk_79.wav,42,passengers
2931,77__23_07_13_H3_Planeadora_chunk_80.wav,42,passengers
2932,77__23_07_13_H3_Planeadora_chunk_81.wav,42,passengers
2933,77__23_07_13_H3_Planeadora_chunk_82.wav,42,passengers
2934,77__23_07_13_H3_Planeadora_chunk_83.wav,42,passengers
2935,77__23_07_13_H3_Planeadora_chunk_84.wav,42,passengers
2936,77__23_07_13_H3_Planeadora_chunk_85.wav,42,passengers
2937,77__23_07_13_H3_Planeadora_chunk_86.wav,42,passengers
2938,77__23_07_13_H3_Planeadora_chunk_87.wav,42,passengers
2939,77__23_07_13_H3_Planeadora_chunk_88.wav,42,passengers
2940,77__23_07_13_H3_Planeadora_chunk_89.wav,42,passengers
2941,77__23_07_13_H3_Planeadora_chunk_90.wav,42,passengers
2942,77__23_07_13_H3_Planeadora_chunk_91.wav,42,passengers
2943,77__23_07_13_H3_Planeadora_chunk_92.wav,42,passengers
2944,56__23_07_13_H3_velero1_chunk_0.wav,41,passengers
2945,56__23_07_13_H3_velero1_chunk_1.wav,41,passengers
2946,56__23_07_13_H3_velero1_chunk_2.wav,41,passengers
2947,56__23_07_13_H3_velero1_chunk_3.wav,41,passengers
2948,56__23_07_13_H3_velero1_chunk_4.wav,41,passengers
2949,56__23_07_13_H3_velero1_chunk_5.wav,41,passengers
2950,56__23_07_13_H3_velero1_chunk_6.wav,41,passengers
2951,56__23_07_13_H3_velero1_chunk_7.wav,41,passengers
2952,56__23_07_13_H3_velero1_chunk_8.wav,41,passengers
2953,56__23_07_13_H3_velero1_chunk_9.wav,41,passengers
2954,56__23_07_13_H3_velero1_chunk_10.wav,41,passengers
2955,56__23_07_13_H3_velero1_chunk_11.wav,41,passengers
2956,56__23_07_13_H3_velero1_chunk_12.wav,41,passengers
2957,56__23_07_13_H3_velero1_chunk_13.wav,41,passengers
2958,56__23_07_13_H3_velero1_chunk_14.wav,41,passengers
2959,56__23_07_13_H3_velero1_chunk_15.wav,41,passengers
2960,56__23_07_13_H3_velero1_chunk_16.wav,41,passengers
2961,56__23_07_13_H3_velero1_chunk_17.wav,41,passengers
2962,56__23_07_13_H3_velero1_chunk_18.wav,41,passengers
2963,56__23_07_13_H3_velero1_chunk_19.wav,41,passengers
2964,56__23_07_13_H3_velero1_chunk_20.wav,41,passengers
2965,56__23_07_13_H3_velero1_chunk_21.wav,41,passengers
2966,56__23_07_13_H3_velero1_chunk_22.wav,41,passengers
2967,56__23_07_13_H3_velero1_chunk_23.wav,41,passengers
2968,56__23_07_13_H3_velero1_chunk_24.wav,41,passengers
2969,56__23_07_13_H3_velero1_chunk_25.wav,41,passengers
2970,56__23_07_13_H3_velero1_chunk_26.wav,41,passengers
2971,56__23_07_13_H3_velero1_chunk_27.wav,41,passengers
2972,56__23_07_13_H3_velero1_chunk_28.wav,41,passengers
2973,56__23_07_13_H3_velero1_chunk_29.wav,41,passengers
2974,56__23_07_13_H3_velero1_chunk_30.wav,41,passengers
2975,56__23_07_13_H3_velero1_chunk_31.wav,41,passengers
2976,56__23_07_13_H3_velero1_chunk_32.wav,41,passengers
2977,56__23_07_13_H3_velero1_chunk_33.wav,41,passengers
2978,56__23_07_13_H3_velero1_chunk_34.wav,41,passengers
2979,56__23_07_13_H3_velero1_chunk_35.wav,41,passengers
2980,56__23_07_13_H3_velero1_chunk_36.wav,41,passengers
2981,56__23_07_13_H3_velero1_chunk_37.wav,41,passengers
2982,56__23_07_13_H3_velero1_chunk_38.wav,41,passengers
2983,56__23_07_13_H3_velero1_chunk_39.wav,41,passengers
2984,56__23_07_13_H3_velero1_chunk_40.wav,41,passengers
2985,56__23_07_13_H3_velero1_chunk_41.wav,41,passengers
2986,56__23_07_13_H3_velero1_chunk_42.wav,41,passengers
2987,56__23_07_13_H3_velero1_chunk_43.wav,41,passengers
2988,56__23_07_13_H3_velero1_chunk_44.wav,41,passengers
2989,56__23_07_13_H3_velero1_chunk_45.wav,41,passengers
2990,56__23_07_13_H3_velero1_chunk_46.wav,41,passengers
2991,56__23_07_13_H3_velero1_chunk_47.wav,41,passengers
2992,56__23_07_13_H3_velero1_chunk_48.wav,41,passengers
2993,41__19_07_13_MiñoUno_Entra_chunk_0.wav,39,motorboat
2994,41__19_07_13_MiñoUno_Entra_chunk_1.wav,39,motorboat
2995,41__19_07_13_MiñoUno_Entra_chunk_2.wav,39,motorboat
2996,41__19_07_13_MiñoUno_Entra_chunk_3.wav,39,motorboat
2997,41__19_07_13_MiñoUno_Entra_chunk_4.wav,39,motorboat
2998,41__19_07_13_MiñoUno_Entra_chunk_5.wav,39,motorboat
2999,41__19_07_13_MiñoUno_Entra_chunk_6.wav,39,motorboat
3000,41__19_07_13_MiñoUno_Entra_chunk_7.wav,39,motorboat
3001,41__19_07_13_MiñoUno_Entra_chunk_8.wav,39,motorboat
3002,41__19_07_13_MiñoUno_Entra_chunk_9.wav,39,motorboat
3003,41__19_07_13_MiñoUno_Entra_chunk_10.wav,39,motorboat
3004,41__19_07_13_MiñoUno_Entra_chunk_11.wav,39,motorboat
3005,41__19_07_13_MiñoUno_Entra_chunk_12.wav,39,motorboat
3006,41__19_07_13_MiñoUno_Entra_chunk_13.wav,39,motorboat
3007,41__19_07_13_MiñoUno_Entra_chunk_14.wav,39,motorboat
3008,41__19_07_13_MiñoUno_Entra_chunk_15.wav,39,motorboat
3009,41__19_07_13_MiñoUno_Entra_chunk_16.wav,39,motorboat
3010,41__19_07_13_MiñoUno_Entra_chunk_17.wav,39,motorboat
3011,41__19_07_13_MiñoUno_Entra_chunk_18.wav,39,motorboat
3012,41__19_07_13_MiñoUno_Entra_chunk_19.wav,39,motorboat
3013,41__19_07_13_MiñoUno_Entra_chunk_20.wav,39,motorboat
3014,41__19_07_13_MiñoUno_Entra_chunk_21.wav,39,motorboat
3015,41__19_07_13_MiñoUno_Entra_chunk_22.wav,39,motorboat
3016,41__19_07_13_MiñoUno_Entra_chunk_23.wav,39,motorboat
3017,41__19_07_13_MiñoUno_Entra_chunk_24.wav,39,motorboat
3018,41__19_07_13_MiñoUno_Entra_chunk_25.wav,39,motorboat
3019,41__19_07_13_MiñoUno_Entra_chunk_26.wav,39,motorboat
3020,41__19_07_13_MiñoUno_Entra_chunk_27.wav,39,motorboat
3021,41__19_07_13_MiñoUno_Entra_chunk_28.wav,39,motorboat
3022,41__19_07_13_MiñoUno_Entra_chunk_29.wav,39,motorboat
3023,41__19_07_13_MiñoUno_Entra_chunk_30.wav,39,motorboat
3024,41__19_07_13_MiñoUno_Entra_chunk_31.wav,39,motorboat
3025,41__19_07_13_MiñoUno_Entra_chunk_32.wav,39,motorboat
3026,41__19_07_13_MiñoUno_Entra_chunk_33.wav,39,motorboat
3027,41__19_07_13_MiñoUno_Entra_chunk_34.wav,39,motorboat
3028,41__19_07_13_MiñoUno_Entra_chunk_35.wav,39,motorboat
3029,41__19_07_13_MiñoUno_Entra_chunk_36.wav,39,motorboat
3030,41__19_07_13_MiñoUno_Entra_chunk_37.wav,39,motorboat
3031,41__19_07_13_MiñoUno_Entra_chunk_38.wav,39,motorboat
3032,41__19_07_13_MiñoUno_Entra_chunk_39.wav,39,motorboat
3033,41__19_07_13_MiñoUno_Entra_chunk_40.wav,39,motorboat
3034,41__19_07_13_MiñoUno_Entra_chunk_41.wav,39,motorboat
3035,41__19_07_13_MiñoUno_Entra_chunk_42.wav,39,motorboat
3036,41__19_07_13_MiñoUno_Entra_chunk_43.wav,39,motorboat
3037,41__19_07_13_MiñoUno_Entra_chunk_44.wav,39,motorboat
3038,41__19_07_13_MiñoUno_Entra_chunk_45.wav,39,motorboat
3039,41__19_07_13_MiñoUno_Entra_chunk_46.wav,39,motorboat
3040,41__19_07_13_MiñoUno_Entra_chunk_47.wav,39,motorboat
3041,41__19_07_13_MiñoUno_Entra_chunk_48.wav,39,motorboat
3042,41__19_07_13_MiñoUno_Entra_chunk_49.wav,39,motorboat
3043,41__19_07_13_MiñoUno_Entra_chunk_50.wav,39,motorboat
3044,41__19_07_13_MiñoUno_Entra_chunk_51.wav,39,motorboat
3045,41__19_07_13_MiñoUno_Entra_chunk_52.wav,39,motorboat
3046,43__19_07_13_PirataDeCies_Llega_Interf_chunk_0.wav,45,motorboat
3047,43__19_07_13_PirataDeCies_Llega_Interf_chunk_1.wav,45,motorboat
3048,43__19_07_13_PirataDeCies_Llega_Interf_chunk_2.wav,45,motorboat
3049,43__19_07_13_PirataDeCies_Llega_Interf_chunk_3.wav,45,motorboat
3050,43__19_07_13_PirataDeCies_Llega_Interf_chunk_4.wav,45,motorboat
3051,43__19_07_13_PirataDeCies_Llega_Interf_chunk_5.wav,45,motorboat
3052,43__19_07_13_PirataDeCies_Llega_Interf_chunk_6.wav,45,motorboat
3053,43__19_07_13_PirataDeCies_Llega_Interf_chunk_7.wav,45,motorboat
3054,43__19_07_13_PirataDeCies_Llega_Interf_chunk_8.wav,45,motorboat
3055,43__19_07_13_PirataDeCies_Llega_Interf_chunk_9.wav,45,motorboat
3056,43__19_07_13_PirataDeCies_Llega_Interf_chunk_10.wav,45,motorboat
3057,43__19_07_13_PirataDeCies_Llega_Interf_chunk_11.wav,45,motorboat
3058,43__19_07_13_PirataDeCies_Llega_Interf_chunk_12.wav,45,motorboat
3059,43__19_07_13_PirataDeCies_Llega_Interf_chunk_13.wav,45,motorboat
3060,43__19_07_13_PirataDeCies_Llega_Interf_chunk_14.wav,45,motorboat
3061,43__19_07_13_PirataDeCies_Llega_Interf_chunk_15.wav,45,motorboat
3062,43__19_07_13_PirataDeCies_Llega_Interf_chunk_16.wav,45,motorboat
3063,43__19_07_13_PirataDeCies_Llega_Interf_chunk_17.wav,45,motorboat
3064,43__19_07_13_PirataDeCies_Llega_Interf_chunk_18.wav,45,motorboat
3065,43__19_07_13_PirataDeCies_Llega_Interf_chunk_19.wav,45,motorboat
3066,43__19_07_13_PirataDeCies_Llega_Interf_chunk_20.wav,45,motorboat
3067,43__19_07_13_PirataDeCies_Llega_Interf_chunk_21.wav,45,motorboat
3068,43__19_07_13_PirataDeCies_Llega_Interf_chunk_22.wav,45,motorboat
3069,43__19_07_13_PirataDeCies_Llega_Interf_chunk_23.wav,45,motorboat
3070,43__19_07_13_PirataDeCies_Llega_Interf_chunk_24.wav,45,motorboat
3071,43__19_07_13_PirataDeCies_Llega_Interf_chunk_25.wav,45,motorboat
3072,43__19_07_13_PirataDeCies_Llega_Interf_chunk_26.wav,45,motorboat
3073,43__19_07_13_PirataDeCies_Llega_Interf_chunk_27.wav,45,motorboat
3074,43__19_07_13_PirataDeCies_Llega_Interf_chunk_28.wav,45,motorboat
3075,43__19_07_13_PirataDeCies_Llega_Interf_chunk_29.wav,45,motorboat
3076,43__19_07_13_PirataDeCies_Llega_Interf_chunk_30.wav,45,motorboat
3077,43__19_07_13_PirataDeCies_Llega_Interf_chunk_31.wav,45,motorboat
3078,43__19_07_13_PirataDeCies_Llega_Interf_chunk_32.wav,45,motorboat
3079,43__19_07_13_PirataDeCies_Llega_Interf_chunk_33.wav,45,motorboat
3080,43__19_07_13_PirataDeCies_Llega_Interf_chunk_34.wav,45,motorboat
3081,43__19_07_13_PirataDeCies_Llega_Interf_chunk_35.wav,45,motorboat
3082,43__19_07_13_PirataDeCies_Llega_Interf_chunk_36.wav,45,motorboat
3083,43__19_07_13_PirataDeCies_Llega_Interf_chunk_37.wav,45,motorboat
3084,43__19_07_13_PirataDeCies_Llega_Interf_chunk_38.wav,45,motorboat
3085,43__19_07_13_PirataDeCies_Llega_Interf_chunk_39.wav,45,motorboat
3086,43__19_07_13_PirataDeCies_Llega_Interf_chunk_40.wav,45,motorboat
3087,43__19_07_13_PirataDeCies_Llega_Interf_chunk_41.wav,45,motorboat
3088,43__19_07_13_PirataDeCies_Llega_Interf_chunk_42.wav,45,motorboat
3089,43__19_07_13_PirataDeCies_Llega_Interf_chunk_43.wav,45,motorboat
3090,43__19_07_13_PirataDeCies_Llega_Interf_chunk_44.wav,45,motorboat
3091,43__19_07_13_PirataDeCies_Llega_Interf_chunk_45.wav,45,motorboat
3092,43__19_07_13_PirataDeCies_Llega_Interf_chunk_46.wav,45,motorboat
3093,43__19_07_13_PirataDeCies_Llega_Interf_chunk_47.wav,45,motorboat
3094,43__19_07_13_PirataDeCies_Llega_Interf_chunk_48.wav,45,motorboat
3095,43__19_07_13_PirataDeCies_Llega_Interf_chunk_49.wav,45,motorboat
3096,43__19_07_13_PirataDeCies_Llega_Interf_chunk_50.wav,45,motorboat
3097,43__19_07_13_PirataDeCies_Llega_Interf_chunk_51.wav,45,motorboat
